event_id,symbol,market,confirm_date,fold,holdout
SHANTIGEAR.NS:4:29,SHANTIGEAR.NS,INDIA,2019-01-31,3,False
SHANTIGEAR.NS:18:34,SHANTIGEAR.NS,INDIA,2019-04-24,3,False
SHANTIGEAR.NS:23:37,SHANTIGEAR.NS,INDIA,2020-01-29,4,False
SHANTIGEAR.NS:23:44,SHANTIGEAR.NS,INDIA,2020-09-23,4,False
SHANTIGEAR.NS:24:45,SHANTIGEAR.NS,INDIA,2020-09-10,4,False
SHANTIGEAR.NS:25:46,SHANTIGEAR.NS,INDIA,2020-09-14,4,False
SHANTIGEAR.NS:20:58,SHANTIGEAR.NS,INDIA,2021-02-01,4,False
SHANTIGEAR.NS:14:72,SHANTIGEAR.NS,INDIA,2021-06-15,4,False
SHANTIGEAR.NS:10:78,SHANTIGEAR.NS,INDIA,2021-08-11,4,False
SHANTIGEAR.NS:9:84,SHANTIGEAR.NS,INDIA,2021-09-21,4,False
SHANTIGEAR.NS:10:86,SHANTIGEAR.NS,INDIA,2021-09-14,4,False
SHANTIGEAR.NS:8:96,SHANTIGEAR.NS,INDIA,2022-01-25,4,False
SHANTIGEAR.NS:47:131,SHANTIGEAR.NS,INDIA,2023-09-22,5,False
SHANTIGEAR.NS:52:147,SHANTIGEAR.NS,INDIA,2024-01-18,5,False
SHANTIGEAR.NS:52:152,SHANTIGEAR.NS,INDIA,2024-04-16,0,True
SHANTIGEAR.NS:51:153,SHANTIGEAR.NS,INDIA,2024-10-28,0,True
SHANTIGEAR.NS:48:159,SHANTIGEAR.NS,INDIA,2025-01-09,0,True
SHANTIGEAR.NS:46:161,SHANTIGEAR.NS,INDIA,2025-02-12,0,True
SHANTIGEAR.NS:46:169,SHANTIGEAR.NS,INDIA,2025-04-09,0,True
SHANTIGEAR.NS:47:170,SHANTIGEAR.NS,INDIA,2025-04-08,0,True
SHANTIGEAR.NS:49:180,SHANTIGEAR.NS,INDIA,2025-06-20,0,True
SHARDACROP.NS:0:1,SHARDACROP.NS,INDIA,2016-11-04,2,False
SHARDACROP.NS:3:5,SHARDACROP.NS,INDIA,2017-01-17,2,False
SHARDACROP.NS:3:7,SHARDACROP.NS,INDIA,2017-02-16,2,False
SHARDACROP.NS:18:34,SHARDACROP.NS,INDIA,2019-05-17,3,False
SHARDACROP.NS:19:49,SHARDACROP.NS,INDIA,2021-03-09,4,False
SHARDACROP.NS:8:78,SHARDACROP.NS,INDIA,2022-02-14,4,False
SHARDACROP.NS:9:79,SHARDACROP.NS,INDIA,2022-02-14,4,False
SHARDACROP.NS:9:88,SHARDACROP.NS,INDIA,2022-05-12,5,False
SHARDACROP.NS:5:116,SHARDACROP.NS,INDIA,2023-01-12,5,False
SHARDACROP.NS:4:119,SHARDACROP.NS,INDIA,2023-04-27,5,False
SHARDACROP.NS:6:128,SHARDACROP.NS,INDIA,2023-07-21,5,False
SHARDACROP.NS:7:129,SHARDACROP.NS,INDIA,2023-06-26,5,False
SHARDACROP.NS:10:131,SHARDACROP.NS,INDIA,2023-06-20,5,False
SHARDACROP.NS:2:139,SHARDACROP.NS,INDIA,2023-12-21,5,False
SHARDACROP.NS:38:140,SHARDACROP.NS,INDIA,2024-01-18,5,False
SHARDACROP.NS:1:147,SHARDACROP.NS,INDIA,2024-06-03,0,True
SHARDACROP.NS:27:148,SHARDACROP.NS,INDIA,2024-06-03,0,True
SHARDACROP.NS:20:149,SHARDACROP.NS,INDIA,2024-05-29,0,True
SHARDACROP.NS:41:169,SHARDACROP.NS,INDIA,2025-01-23,0,True
SHARDACROP.NS:33:173,SHARDACROP.NS,INDIA,2024-12-23,0,True
SHARDACROP.NS:6:181,SHARDACROP.NS,INDIA,2025-04-04,0,True
SHARDACROP.NS:11:182,SHARDACROP.NS,INDIA,2025-04-04,0,True
SHARDACROP.NS:42:204,SHARDACROP.NS,INDIA,2025-12-30,0,True
SHARDACROP.NS:43:205,SHARDACROP.NS,INDIA,2025-12-23,0,True
SHARDACROP.NS:44:208,SHARDACROP.NS,INDIA,2026-03-25,0,True
SHARDACROP.NS:48:209,SHARDACROP.NS,INDIA,2026-03-17,0,True
SHARDACROP.NS:44:213,SHARDACROP.NS,INDIA,2026-05-15,0,True
SHARDACROP.NS:48:214,SHARDACROP.NS,INDIA,2026-05-15,0,True
SHARDACROP.NS:46:216,SHARDACROP.NS,INDIA,2026-05-05,0,True
SHARDAMOTR.NS:13:8,SHARDAMOTR.NS,INDIA,2018-08-14,3,False
SHARDAMOTR.NS:1:12,SHARDAMOTR.NS,INDIA,2019-05-10,3,False
SHARDAMOTR.NS:23:22,SHARDAMOTR.NS,INDIA,2020-01-17,0,False
SHARDAMOTR.NS:22:24,SHARDAMOTR.NS,INDIA,2020-01-13,0,False
SHARDAMOTR.NS:28:29,SHARDAMOTR.NS,INDIA,2020-09-01,4,False
SHARDAMOTR.NS:17:52,SHARDAMOTR.NS,INDIA,2021-04-28,4,False
SHARDAMOTR.NS:4:59,SHARDAMOTR.NS,INDIA,2021-03-05,4,False
SHARDAMOTR.NS:16:60,SHARDAMOTR.NS,INDIA,2021-03-10,4,False
SHARDAMOTR.NS:6:73,SHARDAMOTR.NS,INDIA,2021-07-20,4,False
SHARDAMOTR.NS:10:77,SHARDAMOTR.NS,INDIA,2021-07-15,4,False
SHARDAMOTR.NS:37:84,SHARDAMOTR.NS,INDIA,2022-02-22,4,False
SHARDAMOTR.NS:38:89,SHARDAMOTR.NS,INDIA,2022-05-05,5,False
SHARDAMOTR.NS:38:94,SHARDAMOTR.NS,INDIA,2022-06-17,5,False
SHARDAMOTR.NS:35:104,SHARDAMOTR.NS,INDIA,2022-12-20,5,False
SHARDAMOTR.NS:38:107,SHARDAMOTR.NS,INDIA,2023-01-31,5,False
SHARDAMOTR.NS:43:122,SHARDAMOTR.NS,INDIA,2023-08-25,5,False
SHARDAMOTR.NS:41:131,SHARDAMOTR.NS,INDIA,2023-10-04,5,False
SHARDAMOTR.NS:44:141,SHARDAMOTR.NS,INDIA,2025-02-12,0,True
SHARDAMOTR.NS:38:145,SHARDAMOTR.NS,INDIA,2025-04-07,0,True
SHARDAMOTR.NS:40:153,SHARDAMOTR.NS,INDIA,2025-06-20,0,True
SHARDAMOTR.NS:41:155,SHARDAMOTR.NS,INDIA,2025-11-20,0,True
SHARDAMOTR.NS:49:157,SHARDAMOTR.NS,INDIA,2025-07-29,0,True
SHARDAMOTR.NS:44:165,SHARDAMOTR.NS,INDIA,2026-03-06,0,True
SHARDAMOTR.NS:44:172,SHARDAMOTR.NS,INDIA,2026-05-25,0,True
SHAREINDIA.NS:17:19,SHAREINDIA.NS,INDIA,2023-07-26,5,False
SHAREINDIA.NS:14:20,SHAREINDIA.NS,INDIA,2023-07-10,5,False
SHAREINDIA.NS:18:28,SHAREINDIA.NS,INDIA,2023-09-13,5,False
SHAREINDIA.NS:25:38,SHAREINDIA.NS,INDIA,2024-05-13,0,True
SHAREINDIA.NS:19:43,SHAREINDIA.NS,INDIA,2024-09-03,0,True
SHAREINDIA.NS:36:61,SHAREINDIA.NS,INDIA,2025-11-10,0,True
SHAREINDIA.NS:35:63,SHAREINDIA.NS,INDIA,2025-11-03,0,True
SHAREINDIA.NS:38:64,SHAREINDIA.NS,INDIA,2025-11-03,0,True
SHAREINDIA.NS:12:66,SHAREINDIA.NS,INDIA,2025-12-31,0,True
SHAREINDIA.NS:11:70,SHAREINDIA.NS,INDIA,2026-05-01,0,True
SHEMAROO.NS:0:1,SHEMAROO.NS,INDIA,2017-05-11,2,False
SHEMAROO.NS:6:11,SHEMAROO.NS,INDIA,2018-01-05,3,False
SHEMAROO.NS:5:14,SHEMAROO.NS,INDIA,2018-01-05,3,False
SHEMAROO.NS:10:19,SHEMAROO.NS,INDIA,2018-05-07,3,False
SHEMAROO.NS:11:20,SHEMAROO.NS,INDIA,2018-04-26,3,False
SHEMAROO.NS:4:21,SHEMAROO.NS,INDIA,2018-09-26,3,False
SHEMAROO.NS:11:25,SHEMAROO.NS,INDIA,2018-09-11,3,False
SHEMAROO.NS:0:36,SHEMAROO.NS,INDIA,2019-05-17,3,False
SHEMAROO.NS:30:55,SHEMAROO.NS,INDIA,2020-12-23,4,False
SHEMAROO.NS:33:67,SHEMAROO.NS,INDIA,2021-05-11,4,False
SHEMAROO.NS:26:68,SHEMAROO.NS,INDIA,2021-08-11,4,False
SHEMAROO.NS:38:72,SHEMAROO.NS,INDIA,2021-10-07,4,False
SHEMAROO.NS:41:89,SHEMAROO.NS,INDIA,2023-01-30,5,False
SHEMAROO.NS:40:93,SHEMAROO.NS,INDIA,2022-09-27,5,False
SHEMAROO.NS:26:109,SHEMAROO.NS,INDIA,2023-04-26,5,False
SHEMAROO.NS:39:115,SHEMAROO.NS,INDIA,2023-07-26,5,False
SHEMAROO.NS:39:125,SHEMAROO.NS,INDIA,2023-11-10,5,False
SHEMAROO.NS:38:127,SHEMAROO.NS,INDIA,2023-12-21,5,False
SHEMAROO.NS:45:128,SHEMAROO.NS,INDIA,2023-12-18,5,False
SHEMAROO.NS:22:131,SHEMAROO.NS,INDIA,2024-02-09,5,False
SHEMAROO.NS:38:152,SHEMAROO.NS,INDIA,2024-10-28,0,True
SHEMAROO.NS:22:155,SHEMAROO.NS,INDIA,2024-10-08,0,True
SHEMAROO.NS:23:156,SHEMAROO.NS,INDIA,2024-10-21,0,True
SHEMAROO.NS:43:169,SHEMAROO.NS,INDIA,2025-08-04,0,True
SHEMAROO.NS:42:172,SHEMAROO.NS,INDIA,2025-07-24,0,True
SHILPAMED.NS:0:1,SHILPAMED.NS,INDIA,2017-03-30,2,False
SHILPAMED.NS:10:16,SHILPAMED.NS,INDIA,2018-09-25,3,False
SHILPAMED.NS:12:17,SHILPAMED.NS,INDIA,2018-09-25,3,False
SHILPAMED.NS:10:40,SHILPAMED.NS,INDIA,2020-10-28,4,False
SHILPAMED.NS:12:41,SHILPAMED.NS,INDIA,2020-10-30,4,False
SHILPAMED.NS:9:51,SHILPAMED.NS,INDIA,2020-09-01,4,False
SHILPAMED.NS:26:53,SHILPAMED.NS,INDIA,2020-08-20,4,False
SHILPAMED.NS:16:57,SHILPAMED.NS,INDIA,2020-09-24,4,False
SHILPAMED.NS:15:81,SHILPAMED.NS,INDIA,2021-06-18,4,False
SHILPAMED.NS:16:84,SHILPAMED.NS,INDIA,2021-08-18,4,False
SHILPAMED.NS:29:86,SHILPAMED.NS,INDIA,2021-08-11,4,False
SHILPAMED.NS:26:87,SHILPAMED.NS,INDIA,2021-08-11,4,False
SHILPAMED.NS:11:110,SHILPAMED.NS,INDIA,2022-05-05,5,False
SHILPAMED.NS:13:112,SHILPAMED.NS,INDIA,2022-05-06,5,False
SHILPAMED.NS:11:118,SHILPAMED.NS,INDIA,2022-06-07,5,False
SHILPAMED.NS:18:120,SHILPAMED.NS,INDIA,2022-06-20,5,False
SHILPAMED.NS:22:137,SHILPAMED.NS,INDIA,2023-10-25,5,False
SHILPAMED.NS:34:138,SHILPAMED.NS,INDIA,2023-10-25,5,False
SHILPAMED.NS:23:141,SHILPAMED.NS,INDIA,2023-10-10,5,False
SHILPAMED.NS:24:143,SHILPAMED.NS,INDIA,2024-01-03,5,False
SHILPAMED.NS:19:144,SHILPAMED.NS,INDIA,2023-11-29,5,False
SHILPAMED.NS:17:158,SHILPAMED.NS,INDIA,2024-03-06,5,False
SHILPAMED.NS:14:172,SHILPAMED.NS,INDIA,2024-05-30,0,True
SHILPAMED.NS:8:192,SHILPAMED.NS,INDIA,2025-01-29,0,True
SHILPAMED.NS:4:193,SHILPAMED.NS,INDIA,2024-09-30,0,True
SHILPAMED.NS:4:194,SHILPAMED.NS,INDIA,2024-10-23,0,True
SHILPAMED.NS:4:195,SHILPAMED.NS,INDIA,2024-12-16,0,True
SHILPAMED.NS:6:211,SHILPAMED.NS,INDIA,2025-10-09,0,True
SHILPAMED.NS:45:213,SHILPAMED.NS,INDIA,2025-09-26,0,True
SHIVALIK.NS:4:13,SHIVALIK.NS,INDIA,2023-08-16,5,False
SHIVALIK.NS:13:23,SHIVALIK.NS,INDIA,2024-07-22,0,True
SHIVALIK.NS:14:26,SHIVALIK.NS,INDIA,2024-07-18,0,True
SHIVALIK.NS:16:29,SHIVALIK.NS,INDIA,2025-03-12,0,True
SHIVALIK.NS:12:30,SHIVALIK.NS,INDIA,2025-01-13,0,True
SHIVALIK.NS:14:32,SHIVALIK.NS,INDIA,2025-02-13,0,True
SHIVALIK.NS:10:39,SHIVALIK.NS,INDIA,2024-12-30,0,True
SHIVAMAUTO.NS:1:4,SHIVAMAUTO.NS,INDIA,2017-05-24,2,False
SHIVAMAUTO.NS:2:5,SHIVAMAUTO.NS,INDIA,2017-05-19,2,False
SHIVAMAUTO.NS:5:6,SHIVAMAUTO.NS,INDIA,2017-05-25,2,False
SHIVAMAUTO.NS:0:10,SHIVAMAUTO.NS,INDIA,2017-08-11,2,False
SHIVAMAUTO.NS:6:12,SHIVAMAUTO.NS,INDIA,2017-09-18,3,False
SHIVAMAUTO.NS:7:13,SHIVAMAUTO.NS,INDIA,2018-02-05,3,False
SHIVAMAUTO.NS:8:14,SHIVAMAUTO.NS,INDIA,2018-02-06,3,False
SHIVAMAUTO.NS:7:15,SHIVAMAUTO.NS,INDIA,2018-02-22,3,False
SHIVAMAUTO.NS:2:20,SHIVAMAUTO.NS,INDIA,2018-07-18,3,False
SHIVAMAUTO.NS:3:23,SHIVAMAUTO.NS,INDIA,2018-11-15,3,False
SHIVAMAUTO.NS:33:29,SHIVAMAUTO.NS,INDIA,2020-10-19,4,False
SHIVAMAUTO.NS:32:31,SHIVAMAUTO.NS,INDIA,2021-03-19,4,False
SHIVAMAUTO.NS:34:45,SHIVAMAUTO.NS,INDIA,2021-08-24,4,False
SHIVAMAUTO.NS:29:48,SHIVAMAUTO.NS,INDIA,2021-06-08,4,False
SHIVAMAUTO.NS:36:49,SHIVAMAUTO.NS,INDIA,2021-06-16,4,False
SHIVAMAUTO.NS:37:50,SHIVAMAUTO.NS,INDIA,2021-06-15,4,False
SHIVAMAUTO.NS:36:55,SHIVAMAUTO.NS,INDIA,2021-08-11,4,False
SHIVAMAUTO.NS:37:56,SHIVAMAUTO.NS,INDIA,2021-08-12,4,False
SHIVAMAUTO.NS:36:58,SHIVAMAUTO.NS,INDIA,2021-12-01,4,False
SHIVAMAUTO.NS:37:59,SHIVAMAUTO.NS,INDIA,2021-12-01,4,False
SHIVAMAUTO.NS:29:60,SHIVAMAUTO.NS,INDIA,2021-11-01,4,False
SHIVAMAUTO.NS:29:67,SHIVAMAUTO.NS,INDIA,2021-12-21,4,False
SHIVAMAUTO.NS:27:71,SHIVAMAUTO.NS,INDIA,2022-02-10,4,False
SHIVAMAUTO.NS:25:72,SHIVAMAUTO.NS,INDIA,2022-01-25,4,False
SHIVAMAUTO.NS:25:80,SHIVAMAUTO.NS,INDIA,2022-05-13,5,False
SHIVAMAUTO.NS:28:81,SHIVAMAUTO.NS,INDIA,2022-05-13,5,False
SHIVAMAUTO.NS:28:83,SHIVAMAUTO.NS,INDIA,2022-12-15,5,False
SHIVAMAUTO.NS:3:87,SHIVAMAUTO.NS,INDIA,2022-08-18,5,False
SHIVAMAUTO.NS:41:98,SHIVAMAUTO.NS,INDIA,2023-01-27,5,False
SHIVAMAUTO.NS:30:104,SHIVAMAUTO.NS,INDIA,2023-05-12,5,False
SHIVAMAUTO.NS:40:107,SHIVAMAUTO.NS,INDIA,2023-07-25,5,False
SHIVAMAUTO.NS:43:129,SHIVAMAUTO.NS,INDIA,2024-01-02,5,False
SHIVAMAUTO.NS:46:147,SHIVAMAUTO.NS,INDIA,2024-07-16,0,True
SHIVAMAUTO.NS:46:150,SHIVAMAUTO.NS,INDIA,2024-10-24,0,True
SHIVAMAUTO.NS:4:152,SHIVAMAUTO.NS,INDIA,2024-09-27,0,True
SHIVAMAUTO.NS:22:155,SHIVAMAUTO.NS,INDIA,2024-09-26,0,True
SHIVAMAUTO.NS:23:163,SHIVAMAUTO.NS,INDIA,2025-01-14,0,True
SHIVAMAUTO.NS:46:164,SHIVAMAUTO.NS,INDIA,2025-01-14,0,True
SHIVAMAUTO.NS:4:165,SHIVAMAUTO.NS,INDIA,2024-12-20,0,True
SHIVAMAUTO.NS:48:166,SHIVAMAUTO.NS,INDIA,2024-12-23,0,True
SHIVAMAUTO.NS:27:170,SHIVAMAUTO.NS,INDIA,2025-05-02,0,True
SHIVAMAUTO.NS:41:171,SHIVAMAUTO.NS,INDIA,2025-05-07,0,True
SHIVAMAUTO.NS:44:172,SHIVAMAUTO.NS,INDIA,2025-04-30,0,True
SHIVAMAUTO.NS:25:175,SHIVAMAUTO.NS,INDIA,2025-06-19,0,True
SHIVAMAUTO.NS:28:176,SHIVAMAUTO.NS,INDIA,2025-08-04,0,True
SHIVAMAUTO.NS:25:182,SHIVAMAUTO.NS,INDIA,2025-09-29,0,True
SHIVAMAUTO.NS:34:188,SHIVAMAUTO.NS,INDIA,2026-02-25,0,True
SHIVAMAUTO.NS:26:189,SHIVAMAUTO.NS,INDIA,2026-02-24,0,True
SHIVAMAUTO.NS:32:193,SHIVAMAUTO.NS,INDIA,2026-06-04,0,True
SHIVAMAUTO.NS:31:194,SHIVAMAUTO.NS,INDIA,2026-05-19,0,True
SHIVAMILLS.NS:12:10,SHIVAMILLS.NS,INDIA,2021-01-19,4,False
SHIVAMILLS.NS:21:26,SHIVAMILLS.NS,INDIA,2021-11-23,4,False
SHIVAMILLS.NS:22:30,SHIVAMILLS.NS,INDIA,2022-02-23,4,False
SHIVAMILLS.NS:24:31,SHIVAMILLS.NS,INDIA,2022-02-23,4,False
SHIVAMILLS.NS:25:32,SHIVAMILLS.NS,INDIA,2022-02-16,4,False
SHIVAMILLS.NS:21:33,SHIVAMILLS.NS,INDIA,2022-05-17,5,False
SHIVAMILLS.NS:22:34,SHIVAMILLS.NS,INDIA,2022-04-26,5,False
SHIVAMILLS.NS:22:41,SHIVAMILLS.NS,INDIA,2022-09-27,5,False
SHIVAMILLS.NS:24:42,SHIVAMILLS.NS,INDIA,2022-09-27,5,False
SHIVAMILLS.NS:29:45,SHIVAMILLS.NS,INDIA,2022-10-21,5,False
SHIVAMILLS.NS:23:46,SHIVAMILLS.NS,INDIA,2023-01-20,5,False
SHIVAMILLS.NS:4:49,SHIVAMILLS.NS,INDIA,2023-06-21,5,False
SHIVAMILLS.NS:33:81,SHIVAMILLS.NS,INDIA,2024-09-09,0,True
SHIVAMILLS.NS:20:85,SHIVAMILLS.NS,INDIA,2024-11-14,0,True
SHIVAMILLS.NS:4:92,SHIVAMILLS.NS,INDIA,2025-04-29,0,True
SHIVATEX.NS:7:11,SHIVATEX.NS,INDIA,2017-07-20,2,False
SHIVATEX.NS:23:18,SHIVATEX.NS,INDIA,2020-07-02,4,False
SHIVATEX.NS:23:20,SHIVATEX.NS,INDIA,2020-09-02,4,False
SHIVATEX.NS:20:28,SHIVATEX.NS,INDIA,2021-03-31,4,False
SHIVATEX.NS:28:33,SHIVATEX.NS,INDIA,2021-06-28,4,False
SHIVATEX.NS:17:44,SHIVATEX.NS,INDIA,2021-12-01,4,False
SHIVATEX.NS:1:55,SHIVATEX.NS,INDIA,2022-02-09,4,False
SHIVATEX.NS:2:56,SHIVATEX.NS,INDIA,2022-02-08,4,False
SHIVATEX.NS:15:63,SHIVATEX.NS,INDIA,2022-03-24,0,False
SHIVATEX.NS:15:65,SHIVATEX.NS,INDIA,2022-05-09,5,False
SHIVATEX.NS:16:66,SHIVATEX.NS,INDIA,2022-04-26,5,False
SHIVATEX.NS:24:77,SHIVATEX.NS,INDIA,2023-05-17,5,False
SHIVATEX.NS:24:79,SHIVATEX.NS,INDIA,2023-07-14,5,False
SHIVATEX.NS:37:82,SHIVATEX.NS,INDIA,2023-10-26,5,False
SHIVATEX.NS:20:84,SHIVATEX.NS,INDIA,2023-08-14,5,False
SHIVATEX.NS:38:86,SHIVATEX.NS,INDIA,2023-08-14,5,False
SHIVATEX.NS:20:94,SHIVATEX.NS,INDIA,2023-12-21,5,False
SHIVATEX.NS:19:101,SHIVATEX.NS,INDIA,2024-03-14,5,False
SHIVATEX.NS:29:102,SHIVATEX.NS,INDIA,2024-02-14,5,False
SHIVATEX.NS:35:103,SHIVATEX.NS,INDIA,2024-02-12,5,False
SHIVATEX.NS:36:104,SHIVATEX.NS,INDIA,2024-03-14,5,False
SHIVATEX.NS:0:108,SHIVATEX.NS,INDIA,2024-05-16,0,True
SHIVATEX.NS:29:109,SHIVATEX.NS,INDIA,2024-05-10,0,True
SHIVATEX.NS:28:114,SHIVATEX.NS,INDIA,2024-06-26,0,True
SHIVATEX.NS:28:118,SHIVATEX.NS,INDIA,2024-08-09,0,True
SHIVATEX.NS:18:127,SHIVATEX.NS,INDIA,2025-01-16,0,True
SHIVATEX.NS:33:132,SHIVATEX.NS,INDIA,2025-02-12,0,True
SHIVATEX.NS:41:141,SHIVATEX.NS,INDIA,2025-06-09,0,True
SHIVATEX.NS:34:149,SHIVATEX.NS,INDIA,2026-01-07,0,True
SHIVATEX.NS:36:153,SHIVATEX.NS,INDIA,2026-06-02,0,True
SHIVATEX.NS:29:154,SHIVATEX.NS,INDIA,2026-05-28,0,True
SHK.NS:0:12,SHK.NS,INDIA,2018-03-14,3,False
SHK.NS:8:14,SHK.NS,INDIA,2018-01-11,3,False
SHK.NS:20:40,SHK.NS,INDIA,2021-08-11,4,False
SHK.NS:18:43,SHK.NS,INDIA,2021-07-09,4,False
SHK.NS:29:57,SHK.NS,INDIA,2022-05-09,5,False
SHK.NS:30:62,SHK.NS,INDIA,2022-11-14,5,False
SHK.NS:29:65,SHK.NS,INDIA,2022-08-24,5,False
SHK.NS:17:97,SHK.NS,INDIA,2024-01-18,5,False
SHK.NS:16:101,SHK.NS,INDIA,2024-02-29,5,False
SHK.NS:15:106,SHK.NS,INDIA,2024-05-07,0,True
SHK.NS:15:110,SHK.NS,INDIA,2024-06-28,0,True
SHK.NS:33:111,SHK.NS,INDIA,2024-06-28,0,True
SHK.NS:40:114,SHK.NS,INDIA,2025-01-09,0,True
SHK.NS:41:115,SHK.NS,INDIA,2025-01-14,0,True
SHK.NS:39:116,SHK.NS,INDIA,2025-01-08,0,True
SHK.NS:0:119,SHK.NS,INDIA,2024-11-19,0,True
SHK.NS:7:120,SHK.NS,INDIA,2024-10-28,0,True
SHK.NS:10:122,SHK.NS,INDIA,2024-10-28,0,True
SHK.NS:11:124,SHK.NS,INDIA,2024-10-23,0,True
SHK.NS:47:139,SHK.NS,INDIA,2025-05-08,0,True
SHK.NS:48:140,SHK.NS,INDIA,2025-05-07,0,True
SHK.NS:41:145,SHK.NS,INDIA,2025-08-19,0,True
SHK.NS:12:150,SHK.NS,INDIA,2025-08-07,0,True
SHK.NS:12:152,SHK.NS,INDIA,2025-09-24,0,True
SHK.NS:18:157,SHK.NS,INDIA,2026-01-14,0,True
SHK.NS:35:161,SHK.NS,INDIA,2026-02-25,0,True
SHK.NS:36:162,SHK.NS,INDIA,2026-02-20,0,True
SHK.NS:37:163,SHK.NS,INDIA,2026-02-20,0,True
SHK.NS:22:177,SHK.NS,INDIA,2026-06-05,0,True
SHOPERSTOP.NS:3:2,SHOPERSTOP.NS,INDIA,2017-05-15,2,False
SHOPERSTOP.NS:13:15,SHOPERSTOP.NS,INDIA,2018-09-21,3,False
SHOPERSTOP.NS:10:16,SHOPERSTOP.NS,INDIA,2018-09-25,3,False
SHOPERSTOP.NS:11:17,SHOPERSTOP.NS,INDIA,2018-09-12,3,False
SHOPERSTOP.NS:12:18,SHOPERSTOP.NS,INDIA,2018-09-14,3,False
SHOPERSTOP.NS:19:22,SHOPERSTOP.NS,INDIA,2019-07-10,3,False
SHOPERSTOP.NS:7:23,SHOPERSTOP.NS,INDIA,2019-08-21,3,False
SHOPERSTOP.NS:5:24,SHOPERSTOP.NS,INDIA,2019-09-12,3,False
SHOPERSTOP.NS:6:30,SHOPERSTOP.NS,INDIA,2020-03-06,4,False
SHOPERSTOP.NS:25:32,SHOPERSTOP.NS,INDIA,2020-10-13,4,False
SHOPERSTOP.NS:26:33,SHOPERSTOP.NS,INDIA,2021-04-13,4,False
SHOPERSTOP.NS:24:36,SHOPERSTOP.NS,INDIA,2021-03-19,4,False
SHOPERSTOP.NS:28:43,SHOPERSTOP.NS,INDIA,2021-08-11,4,False
SHOPERSTOP.NS:31:44,SHOPERSTOP.NS,INDIA,2021-08-11,4,False
SHOPERSTOP.NS:6:61,SHOPERSTOP.NS,INDIA,2022-02-09,4,False
SHOPERSTOP.NS:8:71,SHOPERSTOP.NS,INDIA,2022-05-12,5,False
SHOPERSTOP.NS:23:72,SHOPERSTOP.NS,INDIA,2022-05-12,5,False
SHOPERSTOP.NS:17:74,SHOPERSTOP.NS,INDIA,2022-05-09,5,False
SHOPERSTOP.NS:14:87,SHOPERSTOP.NS,INDIA,2022-11-21,5,False
SHOPERSTOP.NS:37:99,SHOPERSTOP.NS,INDIA,2023-08-21,5,False
SHOPERSTOP.NS:39:108,SHOPERSTOP.NS,INDIA,2024-02-13,5,False
SHOPERSTOP.NS:40:111,SHOPERSTOP.NS,INDIA,2024-04-08,5,False
SHOPERSTOP.NS:40:118,SHOPERSTOP.NS,INDIA,2024-07-23,0,True
SHOPERSTOP.NS:39:125,SHOPERSTOP.NS,INDIA,2024-10-21,0,True
SHOPERSTOP.NS:47:126,SHOPERSTOP.NS,INDIA,2024-10-08,0,True
SHOPERSTOP.NS:42:131,SHOPERSTOP.NS,INDIA,2024-10-01,0,True
SHOPERSTOP.NS:35:134,SHOPERSTOP.NS,INDIA,2024-12-16,0,True
SHOPERSTOP.NS:16:137,SHOPERSTOP.NS,INDIA,2025-04-08,0,True
SHOPERSTOP.NS:16:143,SHOPERSTOP.NS,INDIA,2025-05-05,0,True
SHOPERSTOP.NS:9:149,SHOPERSTOP.NS,INDIA,2025-07-28,0,True
SHOPERSTOP.NS:13:151,SHOPERSTOP.NS,INDIA,2025-09-02,0,True
SHOPERSTOP.NS:22:158,SHOPERSTOP.NS,INDIA,2026-02-17,0,True
SHRADHA.NS:5:23,SHRADHA.NS,INDIA,2021-09-14,4,False
SHRADHA.NS:11:25,SHRADHA.NS,INDIA,2022-01-13,4,False
SHRADHA.NS:13:46,SHRADHA.NS,INDIA,2022-11-18,5,False
SHRADHA.NS:14:47,SHRADHA.NS,INDIA,2022-11-10,5,False
SHRADHA.NS:13:50,SHRADHA.NS,INDIA,2022-12-13,5,False
SHRADHA.NS:19:61,SHRADHA.NS,INDIA,2024-03-13,5,False
SHRADHA.NS:32:83,SHRADHA.NS,INDIA,2025-06-23,0,True
SHREDIGCEM.NS:2:3,SHREDIGCEM.NS,INDIA,2020-03-19,4,False
SHREDIGCEM.NS:3:8,SHREDIGCEM.NS,INDIA,2020-03-13,4,False
SHREDIGCEM.NS:10:24,SHREDIGCEM.NS,INDIA,2021-01-12,4,False
SHREDIGCEM.NS:17:41,SHREDIGCEM.NS,INDIA,2022-01-25,4,False
SHREDIGCEM.NS:13:46,SHREDIGCEM.NS,INDIA,2022-05-06,5,False
SHREDIGCEM.NS:13:52,SHREDIGCEM.NS,INDIA,2022-12-22,5,False
SHREDIGCEM.NS:14:56,SHREDIGCEM.NS,INDIA,2023-02-14,5,False
SHREDIGCEM.NS:18:61,SHREDIGCEM.NS,INDIA,2023-06-09,5,False
SHREDIGCEM.NS:27:62,SHREDIGCEM.NS,INDIA,2023-06-23,5,False
SHREDIGCEM.NS:21:90,SHREDIGCEM.NS,INDIA,2024-09-09,0,True
SHREDIGCEM.NS:13:99,SHREDIGCEM.NS,INDIA,2025-03-17,0,True
SHREDIGCEM.NS:28:109,SHREDIGCEM.NS,INDIA,2025-06-06,0,True
